2.632559537887573242e+00,-1.104062080383300781e+00,8.303336501121520996e-01,-1.233487948775291443e-02,1.201158971525728703e-03,9.998696446418762207e-01,1.034745201468467712e-02,-1.210053861141204834e-01,2.202126942574977875e-02,1.215880811214447021e-01,2.221460789442062378e-01,-1.695018112659454346e-01,3.171912208199501038e-02,-1.459228694438934326e-01,-3.820008412003517151e-02,-1.255356818437576294e-01,2.429373264312744141e-01,-1.630965024232864380e-01,2.154096029698848724e-03,-8.012086153030395508e-03,1.740344017744064331e-01,2.032841295003890991e-01,-2.530544698238372803e-01,-2.301916778087615967e-01,8.158490061759948730e-02,1.203736364841461182e-01,-2.196641713380813599e-01,1.913977712392807007e-01,-2.049414962530136108e-01,9.721264988183975220e-02,1.430691126734018326e-02
2.632548093795776367e+00,-1.104027390480041504e+00,8.303244709968566895e-01,-1.230488717555999756e-02,1.219283090904355049e-03,9.998705387115478516e-01,1.029743440449237823e-02,-1.202398315072059631e-01,2.196996845304965973e-02,1.216991767287254333e-01,2.212429940700531006e-01,-1.691031605005264282e-01,3.159936144948005676e-02,-1.453372091054916382e-01,-3.816935047507286072e-02,-1.257754415273666382e-01,2.422805130481719971e-01,-1.627991795539855957e-01,2.160614123567938805e-03,-8.119986392557621002e-03,1.758762300014495850e-01,2.011231333017349243e-01,-2.530877292156219482e-01,-2.327044308185577393e-01,7.948382198810577393e-02,1.222097799181938171e-01,-2.175997942686080933e-01,1.914421916007995605e-01,-2.072622627019882202e-01,9.910152107477188110e-02,1.441115792840719223e-02
2.632547378540039062e+00,-1.103995084762573242e+00,8.303349614143371582e-01,-1.227876171469688416e-02,1.222112565301358700e-03,9.998713135719299316e-01,1.025099307298660278e-02,-1.200402155518531799e-01,2.199730090796947479e-02,1.216873601078987122e-01,2.209897935390472412e-01,-1.689180433750152588e-01,3.149391338229179382e-02,-1.452877968549728394e-01,-3.812096640467643738e-02,-1.258505135774612427e-01,2.421839237213134766e-01,-1.626886576414108276e-01,2.117509022355079651e-03,-8.169753476977348328e-03,1.771010458469390869e-01,2.006568461656570435e-01,-2.525707185268402100e-01,-2.341150045394897461e-01,7.770836353302001953e-02,1.233938187360763550e-01,-2.171406745910644531e-01,1.910201311111450195e-01,-2.087977379560470581e-01,1.004931926727294922e-01,1.454046554863452911e-02
2.632538795471191406e+00,-1.103962779045104980e+00,8.303435444831848145e-01,-1.228792592883110046e-02,1.214622519910335541e-03,9.998714327812194824e-01,1.022713538259267807e-02,-1.200452446937561035e-01,2.204536460340023041e-02,1.216580346226692200e-01,2.208952158689498901e-01,-1.688058674335479736e-01,3.143239766359329224e-02,-1.451811790466308594e-01,-3.805352002382278442e-02,-1.258972883224487305e-01,2.420279383659362793e-01,-1.626484692096710205e-01,2.093304647132754326e-03,-8.183774538338184357e-03,1.779922842979431152e-01,2.006007879972457886e-01,-2.518617808818817139e-01,-2.350666075944900513e-01,7.625558972358703613e-02,1.242611557245254517e-01,-2.171351760625839233e-01,1.904726922512054443e-01,-2.098349779844284058e-01,1.015396341681480408e-01,1.468377280980348587e-02
2.632538557052612305e+00,-1.103921771049499512e+00,8.303522467613220215e-01,-1.231176313012838364e-02,1.217794953845441341e-03,9.998714923858642578e-01,1.019643526524305344e-02,-1.200783103704452515e-01,2.207985334098339081e-02,1.216138228774070740e-01,2.208346873521804810e-01,-1.687239110469818115e-01,3.136577457189559937e-02,-1.450754106044769287e-01,-3.800445422530174255e-02,-1.259695440530776978e-01,2.418517321348190308e-01,-1.626140326261520386e-01,2.058141399174928665e-03,-8.175662718713283539e-03,1.786977797746658325e-01,2.006283253431320190e-01,-2.511275410652160645e-01,-2.357634454965591431e-01,7.502038031816482544e-02,1.249279230833053589e-01,-2.172483503818511963e-01,1.899715214967727661e-01,-2.106704115867614746e-01,1.023573651909828186e-01,1.482027396559715271e-02
2.632530689239501953e+00,-1.103889226913452148e+00,8.303601145744323730e-01,-1.235211826860904694e-02,1.215465716086328030e-03,9.998714923858642578e-01,1.014407351613044739e-02,-1.199035868048667908e-01,2.211235091090202332e-02,1.215807497501373291e-01,2.205938249826431274e-01,-1.687108725309371948e-01,3.128574788570404053e-02,-1.450274735689163208e-01,-3.795515745878219604e-02,-1.260930597782135010e-01,2.416980415582656860e-01,-1.625730693340301514e-01,2.036498393863439560e-03,-8.206213824450969696e-03,1.792791038751602173e-01,2.006680071353912354e-01,-2.504260540008544922e-01,-2.363312095403671265e-01,7.395283132791519165e-02,1.254707574844360352e-01,-2.173870801925659180e-01,1.895178407430648804e-01,-2.114025354385375977e-01,1.029614657163619995e-01,1.497750170528888702e-02
2.632497310638427734e+00,-1.103815913200378418e+00,8.303697109222412109e-01,-1.236822456121444702e-02,1.231697387993335724e-03,9.998725056648254395e-01,1.002692896872758865e-02,-1.202213615179061890e-01,2.217269875109195709e-02,1.213821247220039368e-01,2.207012623548507690e-01,-1.684807986021041870e-01,3.116482496261596680e-02,-1.448011696338653564e-01,-3.789499029517173767e-02,-1.263193190097808838e-01,2.414662539958953857e-01,-1.625914722681045532e-01,1.978507032617926598e-03,-8.081851527094841003e-03,1.797830611467361450e-01,2.007044404745101929e-01,-2.498122006654739380e-01,-2.368341088294982910e-01,7.297439873218536377e-02,1.259512156248092651e-01,-2.175580412149429321e-01,1.890620738267898560e-01,-2.119680345058441162e-01,1.033702343702316284e-01,1.508309226483106613e-02
2.632480859756469727e+00,-1.103766918182373047e+00,8.303788304328918457e-01,-1.239930093288421631e-02,1.214854652062058449e-03,9.998732209205627441e-01,9.916443377733230591e-03,-1.203590780496597290e-01,2.225370332598686218e-02,1.211386546492576599e-01,2.207590490579605103e-01,-1.684578210115432739e-01,3.110097534954547882e-02,-1.447913050651550293e-01,-3.780039772391319275e-02,-1.265093535184860229e-01,2.413147240877151489e-01,-1.625166684389114380e-01,1.923249103128910065e-03,-8.105984888970851898e-03,1.802314966917037964e-01,2.007402479648590088e-01,-2.492607980966567993e-01,-2.372816503047943115e-01,7.210357487201690674e-02,1.263782531023025513e-01,-2.177446633577346802e-01,1.886577606201171875e-01,-2.124397158622741699e-01,1.037129983305931091e-01,1.513465214520692825e-02
2.632472515106201172e+00,-1.103709816932678223e+00,8.303791880607604980e-01,-1.242018863558769226e-02,1.214908086694777012e-03,9.998737573623657227e-01,9.835374541580677032e-03,-1.205205842852592468e-01,2.231805026531219482e-02,1.209530159831047058e-01,2.208251953125000000e-01,-1.684018075466156006e-01,3.103354386985301971e-02,-1.446725130081176758e-01,-3.772969916462898254e-02,-1.266759783029556274e-01,2.411492764949798584e-01,-1.625425964593887329e-01,1.839901669882237911e-03,-8.141721598803997040e-03,1.806387603282928467e-01,2.007636278867721558e-01,-2.487671524286270142e-01,-2.376923859119415283e-01,7.134166359901428223e-02,1.267577111721038818e-01,-2.179237902164459229e-01,1.883073151111602783e-01,-2.128473520278930664e-01,1.040193513035774231e-01,1.513170357793569565e-02
2.632473230361938477e+00,-1.103669285774230957e+00,8.303859829902648926e-01,-1.246889494359493256e-02,1.183517044410109520e-03,9.998741745948791504e-01,9.736305102705955505e-03,-1.202142760157585144e-01,2.239388413727283478e-02,1.207993403077125549e-01,2.205113470554351807e-01,-1.684868484735488892e-01,3.095734119415283203e-02,-1.445927023887634277e-01,-3.763413429260253906e-02,-1.269391924142837524e-01,2.409679889678955078e-01,-1.625387072563171387e-01,1.804035389795899391e-03,-8.161091245710849762e-03,1.809961646795272827e-01,2.007901817560195923e-01,-2.483225315809249878e-01,-2.381002008914947510e-01,7.066323608160018921e-02,1.270773112773895264e-01,-2.180970758199691772e-01,1.879775077104568481e-01,-2.132556289434432983e-01,1.042781695723533630e-01,1.510151941329240799e-02
