2.093763589859008789e+00,-2.299776792526245117e+00,8.276416659355163574e-01,2.408978994935750961e-03,3.067918587476015091e-03,9.995364546775817871e-01,3.019460849463939667e-02,-9.335212409496307373e-02,3.186136484146118164e-02,1.294811815023422241e-01,2.436610609292984009e-01,-1.865467429161071777e-01,2.968454360961914062e-02,-2.162097841501235962e-01,-4.240262508392333984e-02,1.749343983829021454e-02,4.051484763622283936e-01,-1.719783693552017212e-01,3.767592087388038635e-02,-7.439140696078538895e-03,1.757806688547134399e-01,1.939011216163635254e-01,-1.759373247623443604e-01,-1.992617398500442505e-01,7.041351497173309326e-02,1.855403631925582886e-01,-2.574135959148406982e-01,1.190332323312759399e-01,-2.115741223096847534e-01,8.519412577152252197e-02,-1.915710978209972382e-02
2.093427658081054688e+00,-2.299191474914550781e+00,8.280103802680969238e-01,2.549082972109317780e-03,2.692195121198892593e-03,9.995641708374023438e-01,2.928746864199638367e-02,-8.938172459602355957e-02,3.252111002802848816e-02,1.277282834053039551e-01,2.372101843357086182e-01,-1.829001307487487793e-01,3.053353540599346161e-02,-2.098033577203750610e-01,-4.181073978543281555e-02,1.239058934152126312e-02,3.966924548149108887e-01,-1.686529368162155151e-01,3.760968148708343506e-02,-6.305295974016189575e-03,1.777357310056686401e-01,1.899826079607009888e-01,-1.749107837677001953e-01,-2.055517286062240601e-01,7.139354199171066284e-02,1.892939954996109009e-01,-2.542360126972198486e-01,1.188582256436347961e-01,-2.135402411222457886e-01,8.852840960025787354e-02,-1.921025291085243225e-02
2.093128204345703125e+00,-2.298646450042724609e+00,8.284000754356384277e-01,2.463592216372489929e-03,2.385230502113699913e-03,9.995920658111572266e-01,2.835344336926937103e-02,-8.744914084672927856e-02,3.293722495436668396e-02,1.238788068294525146e-01,2.326835244894027710e-01,-1.796423047780990601e-01,3.059571795165538788e-02,-2.050013095140457153e-01,-4.109035432338714600e-02,8.612914942204952240e-03,3.895475864410400391e-01,-1.661536991596221924e-01,3.765552863478660583e-02,-5.940509494394063950e-03,1.784955710172653198e-01,1.888820677995681763e-01,-1.733719110488891602e-01,-2.099256813526153564e-01,7.307987660169601440e-02,1.916101127862930298e-01,-2.537149190902709961e-01,1.181094646453857422e-01,-2.136951237916946411e-01,9.053383022546768188e-02,-1.924296468496322632e-02
2.092900753021240234e+00,-2.298137664794921875e+00,8.287459015846252441e-01,2.895260928198695183e-03,2.094231080263853073e-03,9.996280074119567871e-01,2.703862264752388000e-02,-8.520109206438064575e-02,3.331483155488967896e-02,1.201518401503562927e-01,2.297152876853942871e-01,-1.771974712610244751e-01,3.273925557732582092e-02,-1.994006931781768799e-01,-4.070534557104110718e-02,4.076660610735416412e-03,3.829251825809478760e-01,-1.643089503049850464e-01,3.844958171248435974e-02,-6.012793630361557007e-03,1.789183169603347778e-01,1.879489570856094360e-01,-1.723622828722000122e-01,-2.139908522367477417e-01,7.413270324468612671e-02,1.931761950254440308e-01,-2.537799179553985596e-01,1.171808987855911255e-01,-2.130570411682128906e-01,9.140369296073913574e-02,-1.895666122436523438e-02
2.092613697052001953e+00,-2.297516822814941406e+00,8.289758563041687012e-01,3.047965932637453079e-03,2.017995109781622887e-03,9.996700286865234375e-01,2.542551420629024506e-02,-8.618988841772079468e-02,3.367399424314498901e-02,1.164734587073326111e-01,2.307527959346771240e-01,-1.741075366735458374e-01,3.528094664216041565e-02,-1.957528442144393921e-01,-4.047397896647453308e-02,1.528478896943852305e-04,3.786580860614776611e-01,-1.630630642175674438e-01,3.844797611236572266e-02,-6.905351299792528152e-03,1.792894899845123291e-01,1.868426650762557983e-01,-1.720465719699859619e-01,-2.182185053825378418e-01,7.426951080560684204e-02,1.942559331655502319e-01,-2.538809180259704590e-01,1.162613555788993835e-01,-2.129677236080169678e-01,9.133743494749069214e-02,-1.873449981212615967e-02
2.092380523681640625e+00,-2.297050237655639648e+00,8.290410041809082031e-01,3.011004999279975891e-03,1.797475735656917095e-03,9.997028708457946777e-01,2.412222325801849365e-02,-8.712982386350631714e-02,3.446540609002113342e-02,1.132485195994377136e-01,2.319672405719757080e-01,-1.739469319581985474e-01,3.585346788167953491e-02,-1.924623548984527588e-01,-4.033450409770011902e-02,-4.548889584839344025e-03,3.750042021274566650e-01,-1.626344621181488037e-01,3.908036276698112488e-02,-7.191238924860954285e-03,1.796750575304031372e-01,1.856471747159957886e-01,-1.725559830665588379e-01,-2.236738055944442749e-01,7.270681113004684448e-02,1.950270533561706543e-01,-2.538809180259704590e-01,1.152310147881507874e-01,-2.130798399448394775e-01,9.025394171476364136e-02,-1.848781667649745941e-02
2.092185020446777344e+00,-2.296538591384887695e+00,8.290593028068542480e-01,3.191374475136399269e-03,1.712297205813229084e-03,9.997267127037048340e-01,2.309417910873889923e-02,-8.811942487955093384e-02,3.507111594080924988e-02,1.106026023626327515e-01,2.339130043983459473e-01,-1.741593331098556519e-01,3.645890578627586365e-02,-1.904838979244232178e-01,-4.049733281135559082e-02,-8.686071261763572693e-03,3.734600841999053955e-01,-1.631693392992019653e-01,4.152550175786018372e-02,-7.691942621022462845e-03,1.799672394990921021e-01,1.844491213560104370e-01,-1.738180369138717651e-01,-2.265403121709823608e-01,7.076077163219451904e-02,1.954782903194427490e-01,-2.538345754146575928e-01,1.144339218735694885e-01,-2.132896035909652710e-01,8.963694423437118530e-02,-1.822528056800365448e-02
2.092071771621704102e+00,-2.296080827713012695e+00,8.290125131607055664e-01,3.207712899893522263e-03,1.679271575994789600e-03,9.997488856315612793e-01,2.211508154869079590e-02,-8.926478028297424316e-02,3.567653521895408630e-02,1.084690093994140625e-01,2.356510460376739502e-01,-1.746549755334854126e-01,3.641413524746894836e-02,-1.891945004463195801e-01,-4.071266949176788330e-02,-1.215460337698459625e-02,3.725015819072723389e-01,-1.640841662883758545e-01,4.410637542605400085e-02,-8.708034642040729523e-03,1.803994476795196533e-01,1.830340325832366943e-01,-1.760686784982681274e-01,-2.301928102970123291e-01,6.718588620424270630e-02,1.957482546567916870e-01,-2.537848055362701416e-01,1.136710494756698608e-01,-2.140373736619949341e-01,8.889110386371612549e-02,-1.789853721857070923e-02
2.091735363006591797e+00,-2.295526742935180664e+00,8.288630247116088867e-01,3.331949003040790558e-03,1.678274478763341904e-03,9.997590780258178711e-01,2.162913978099822998e-02,-8.970528095960617065e-02,3.659414872527122498e-02,1.081379354000091553e-01,2.375222891569137573e-01,-1.758729517459869385e-01,3.562618792057037354e-02,-1.883339136838912964e-01,-4.153351858258247375e-02,-1.809350587427616119e-02,3.734903633594512939e-01,-1.651890575885772705e-01,4.276594519615173340e-02,-8.638352155685424805e-03,1.811993271112442017e-01,1.819730103015899658e-01,-1.790028214454650879e-01,-2.335197478532791138e-01,6.205632165074348450e-02,1.958959698677062988e-01,-2.535964250564575195e-01,1.128753945231437683e-01,-2.151346504688262939e-01,8.789909631013870239e-02,-1.738907210528850555e-02
2.091445207595825195e+00,-2.295104980468750000e+00,8.287289142608642578e-01,3.256851108744740486e-03,1.844898797571659088e-03,9.997671842575073242e-01,2.125041931867599487e-02,-8.990196883678436279e-02,3.687161579728126526e-02,1.075985953211784363e-01,2.382550388574600220e-01,-1.768275052309036255e-01,3.512412682175636292e-02,-1.874773353338241577e-01,-4.232686385512351990e-02,-2.176007069647312164e-02,3.737372756004333496e-01,-1.666196137666702271e-01,4.357432946562767029e-02,-9.527910500764846802e-03,1.821539849042892456e-01,1.809621453285217285e-01,-1.822737902402877808e-01,-2.368663251399993896e-01,5.627386644482612610e-02,1.959156095981597900e-01,-2.535342276096343994e-01,1.119100153446197510e-01,-2.163135111331939697e-01,8.682398498058319092e-02,-1.660043001174926758e-02
