-1.339933633804321289e+00,-2.471462041139602661e-01,1.019143700599670410e+00,2.756415866315364838e-02,1.904599741101264954e-02,-7.098996043205261230e-01,7.035055160522460938e-01,-1.138027161359786987e-01,5.721256509423255920e-02,1.500912904739379883e-01,1.055606231093406677e-01,-6.190835312008857727e-02,-7.856938987970352173e-02,-1.707011461257934570e-01,-7.837480306625366211e-02,-1.278922408819198608e-01,1.857355833053588867e-01,-7.684645056724548340e-02,5.262613669037818909e-02,-3.992536664009094238e-02,1.990092098712921143e-01,1.590302437543869019e-01,-1.262774467468261719e-01,-4.982860684394836426e-01,-1.540901064872741699e-01,2.486447058618068695e-02,-1.941196769475936890e-01,8.246434479951858521e-02,-2.898739874362945557e-01,1.401101797819137573e-01,-7.884469628334045410e-02,2.154096961021423340e-02
-1.339933753013610840e+00,-2.472149282693862915e-01,1.019143342971801758e+00,2.758631482720375061e-02,1.905747503042221069e-02,-7.098805308341979980e-01,7.035235762596130371e-01,-1.138232871890068054e-01,5.719099566340446472e-02,1.501195877790451050e-01,1.058140993118286133e-01,-6.201905757188796997e-02,-7.855795323848724365e-02,-1.706199496984481812e-01,-7.838103920221328735e-02,-1.279421597719192505e-01,1.857110261917114258e-01,-7.693620771169662476e-02,5.261776596307754517e-02,-4.000625014305114746e-02,1.989994794130325317e-01,1.596253365278244019e-01,-1.271269619464874268e-01,-4.986121952533721924e-01,-1.480318754911422729e-01,2.561208978295326233e-02,-1.944150924682617188e-01,8.259183168411254883e-02,-2.928279936313629150e-01,1.376873999834060669e-01,-7.916143536567687988e-02,2.161006629467010498e-02
-1.339934110641479492e+00,-2.472856193780899048e-01,1.019142746925354004e+00,2.759310416877269745e-02,1.903738640248775482e-02,-7.098786830902099609e-01,7.035257220268249512e-01,-1.138157993555068970e-01,5.716168880462646484e-02,1.501656621694564819e-01,1.059419512748718262e-01,-6.209340319037437439e-02,-7.853747159242630005e-02,-1.703694313764572144e-01,-7.841843366622924805e-02,-1.279867291450500488e-01,1.857042163610458374e-01,-7.714669406414031982e-02,5.261909216642379761e-02,-4.000928252935409546e-02,1.989745050668716431e-01,1.602515131235122681e-01,-1.279424279928207397e-01,-4.988710284233093262e-01,-1.431873142719268799e-01,2.643129415810108185e-02,-1.947020739316940308e-01,8.272749185562133789e-02,-2.950897216796875000e-01,1.356599777936935425e-01,-7.954610139131546021e-02,2.171946875751018524e-02
-1.339934349060058594e+00,-2.473296970129013062e-01,1.019142389297485352e+00,2.759708836674690247e-02,1.899933628737926483e-02,-7.098777294158935547e-01,7.035275697708129883e-01,-1.137615293264389038e-01,5.707645043730735779e-02,1.501955687999725342e-01,1.061376035213470459e-01,-6.213095784187316895e-02,-7.853020727634429932e-02,-1.701537966728210449e-01,-7.846992462873458862e-02,-1.280098855495452881e-01,1.856643259525299072e-01,-7.727073132991790771e-02,5.263039469718933105e-02,-3.999388962984085083e-02,1.989897489547729492e-01,1.609304398298263550e-01,-1.288092136383056641e-01,-4.990402162075042725e-01,-1.391936689615249634e-01,2.733246982097625732e-02,-1.949522197246551514e-01,8.301497250795364380e-02,-2.968172430992126465e-01,1.339625418186187744e-01,-7.989051938056945801e-02,2.191144786775112152e-02
-1.339934825897216797e+00,-2.473945170640945435e-01,1.019141793251037598e+00,2.759629115462303162e-02,1.896433159708976746e-02,-7.098861932754516602e-01,7.035199999809265137e-01,-1.137095168232917786e-01,5.699304118752479553e-02,1.502921283245086670e-01,1.062421351671218872e-01,-6.216367334127426147e-02,-7.852956652641296387e-02,-1.697762161493301392e-01,-7.855598628520965576e-02,-1.280983537435531616e-01,1.856572479009628296e-01,-7.758072763681411743e-02,5.266918241977691650e-02,-3.997011110186576843e-02,1.990036666393280029e-01,1.616123020648956299e-01,-1.296176612377166748e-01,-4.991635680198669434e-01,-1.358968466520309448e-01,2.814934030175209045e-02,-1.951735317707061768e-01,8.319853991270065308e-02,-2.984504997730255127e-01,1.324783861637115479e-01,-8.031854033470153809e-02,2.215120196342468262e-02
-1.339934945106506348e+00,-2.474354952573776245e-01,1.019142270088195801e+00,2.758447267115116119e-02,1.894128322601318359e-02,-7.098916769027709961e-01,7.035155296325683594e-01,-1.136344149708747864e-01,5.690006166696548462e-02,1.502057760953903198e-01,1.064296886324882507e-01,-6.216043978929519653e-02,-7.854123413562774658e-02,-1.696969270706176758e-01,-7.856787741184234619e-02,-1.281032413244247437e-01,1.855635643005371094e-01,-7.752391695976257324e-02,5.266932770609855652e-02,-3.990070149302482605e-02,1.990326792001724243e-01,1.622626483440399170e-01,-1.304310113191604614e-01,-4.992727041244506836e-01,-1.331405639648437500e-01,2.901617065072059631e-02,-1.954085379838943481e-01,8.368882536888122559e-02,-2.997372746467590332e-01,1.311430484056472778e-01,-8.067619055509567261e-02,2.237861230969429016e-02
-1.339934945106506348e+00,-2.474815249443054199e-01,1.019142270088195801e+00,2.756629884243011475e-02,1.891278848052024841e-02,-7.098746299743652344e-01,7.035342454910278320e-01,-1.135229170322418213e-01,5.685796961188316345e-02,1.501886099576950073e-01,1.064889952540397644e-01,-6.217672675848007202e-02,-7.853079587221145630e-02,-1.696570515632629395e-01,-7.857070863246917725e-02,-1.280929148197174072e-01,1.854987442493438721e-01,-7.751375436782836914e-02,5.268724635243415833e-02,-3.995669260621070862e-02,1.990543007850646973e-01,1.628629863262176514e-01,-1.312177777290344238e-01,-4.993363618850708008e-01,-1.308640092611312866e-01,2.982234396040439606e-02,-1.956166028976440430e-01,8.407294005155563354e-02,-3.009119033813476562e-01,1.300219446420669556e-01,-8.102491497993469238e-02,2.258033677935600281e-02
-1.339935064315795898e+00,-2.475404590368270874e-01,1.019142150878906250e+00,2.755292691290378571e-02,1.889296993613243103e-02,-7.098737955093383789e-01,7.035361528396606445e-01,-1.133749186992645264e-01,5.682188272476196289e-02,1.501819193363189697e-01,1.065812185406684875e-01,-6.215749308466911316e-02,-7.852029055356979370e-02,-1.695434749126434326e-01,-7.856904715299606323e-02,-1.280942857265472412e-01,1.854801177978515625e-01,-7.755853235721588135e-02,5.267281085252761841e-02,-3.994369879364967346e-02,1.990982294082641602e-01,1.634268313646316528e-01,-1.320315897464752197e-01,-4.994745552539825439e-01,-1.288895606994628906e-01,3.059170395135879517e-02,-1.958407461643218994e-01,8.454737067222595215e-02,-3.019992411136627197e-01,1.290242373943328857e-01,-8.139703422784805298e-02,2.273614332079887390e-02
-1.339935183525085449e+00,-2.475885450839996338e-01,1.019141912460327148e+00,2.755082584917545319e-02,1.888062059879302979e-02,-7.098917365074157715e-01,7.035184502601623535e-01,-1.132237762212753296e-01,5.681335180997848511e-02,1.500982344150543213e-01,1.066615208983421326e-01,-6.209247186779975891e-02,-7.848978042602539062e-02,-1.693167239427566528e-01,-7.857853919267654419e-02,-1.280832439661026001e-01,1.855064481496810913e-01,-7.770096510648727417e-02,5.265354737639427185e-02,-3.989416360855102539e-02,1.991726160049438477e-01,1.639458835124969482e-01,-1.328393369913101196e-01,-4.995779097080230713e-01,-1.271948367357254028e-01,3.130788728594779968e-02,-1.960248053073883057e-01,8.497495949268341064e-02,-3.029854297637939453e-01,1.281380504369735718e-01,-8.171009272336959839e-02,2.285179868340492249e-02
-1.339935064315795898e+00,-2.476308345794677734e-01,1.019141912460327148e+00,2.752810902893543243e-02,1.885029673576354980e-02,-7.099070549011230469e-01,7.035046815872192383e-01,-1.131594702601432800e-01,5.682788789272308350e-02,1.500815302133560181e-01,1.066786572337150574e-01,-6.208688020706176758e-02,-7.849399000406265259e-02,-1.691736578941345215e-01,-7.854448258876800537e-02,-1.282135248184204102e-01,1.855378448963165283e-01,-7.778953015804290771e-02,5.261231213808059692e-02,-3.983114287257194519e-02,1.992359757423400879e-01,1.644037216901779175e-01,-1.336380690336227417e-01,-4.997392296791076660e-01,-1.257351636886596680e-01,3.203846141695976257e-02,-1.962028592824935913e-01,8.551848679780960083e-02,-3.037771284580230713e-01,1.273743510246276855e-01,-8.197043091058731079e-02,2.290739119052886963e-02
