2.576188802719116211e+00,-2.647526264190673828e+00,1.020986676216125488e+00,-2.962674200534820557e-02,6.909769144840538502e-04,9.986867904663085938e-01,4.179097712039947510e-02,-8.702015876770019531e-02,5.330245196819305420e-02,1.395111829042434692e-01,1.813933998346328735e-01,-1.824270337820053101e-01,-7.797260768711566925e-03,-1.328960508108139038e-01,-4.244630411267280579e-02,-6.765102595090866089e-02,2.318309694528579712e-01,-1.773020476102828979e-01,1.699479296803474426e-02,-1.285599730908870697e-02,1.301440000534057617e-01,1.729312986135482788e-01,-3.059338629245758057e-01,-1.836684644222259521e-01,1.010161638259887695e-01,8.453182131052017212e-02,-2.191917896270751953e-01,2.547374963760375977e-01,-1.329993158578872681e-01,7.798273861408233643e-02,-9.333558380603790283e-03,-2.322792541235685349e-03
2.576154470443725586e+00,-2.647550821304321289e+00,1.020983815193176270e+00,-2.947503700852394104e-02,6.540072499774396420e-04,9.986648559570312500e-01,4.241820424795150757e-02,-8.566027134656906128e-02,5.319420248270034790e-02,1.412672102451324463e-01,1.798642426729202271e-01,-1.815131306648254395e-01,-7.908907718956470490e-03,-1.318869143724441528e-01,-4.224391654133796692e-02,-6.683498620986938477e-02,2.301430404186248779e-01,-1.763771772384643555e-01,1.704906299710273743e-02,-1.183022093027830124e-02,1.305133104324340820e-01,1.739427298307418823e-01,-3.050321042537689209e-01,-1.855397075414657593e-01,1.001443043351173401e-01,8.519323170185089111e-02,-2.205002754926681519e-01,2.544741928577423096e-01,-1.338600516319274902e-01,7.791566103696823120e-02,-7.229096721857786179e-03,-2.311403863131999969e-03
2.576100111007690430e+00,-2.647580385208129883e+00,1.020980834960937500e+00,-2.944399602711200714e-02,6.565206567756831646e-04,9.986471533775329590e-01,4.285425692796707153e-02,-8.493602275848388672e-02,5.316647142171859741e-02,1.423780024051666260e-01,1.790031641721725464e-01,-1.812963187694549561e-01,-7.797161117196083069e-03,-1.316141784191131592e-01,-4.216297715902328491e-02,-6.606106460094451904e-02,2.295628488063812256e-01,-1.760832816362380981e-01,1.706634648144245148e-02,-1.128439977765083313e-02,1.310137659311294556e-01,1.747651994228363037e-01,-3.043351769447326660e-01,-1.869556307792663574e-01,9.941478818655014038e-02,8.590877056121826172e-02,-2.216243296861648560e-01,2.542678117752075195e-01,-1.344746798276901245e-01,7.770411670207977295e-02,-5.553663708269596100e-03,-2.311428543180227280e-03
2.576048851013183594e+00,-2.647620677947998047e+00,1.020973205566406250e+00,-2.939020283520221710e-02,6.499295122921466827e-04,9.986329078674316406e-01,4.322138428688049316e-02,-8.440450578927993774e-02,5.315219238400459290e-02,1.432562768459320068e-01,1.785889714956283569e-01,-1.813003569841384888e-01,-7.658271584659814835e-03,-1.315376311540603638e-01,-4.212777316570281982e-02,-6.541506946086883545e-02,2.294585555791854858e-01,-1.760518699884414673e-01,1.707906275987625122e-02,-1.095619145780801773e-02,1.315987408161163330e-01,1.753980815410614014e-01,-3.037297427654266357e-01,-1.880770027637481689e-01,9.885021299123764038e-02,8.669941127300262451e-02,-2.225965857505798340e-01,2.542036175727844238e-01,-1.348839402198791504e-01,7.740417867898941040e-02,-4.145192448049783707e-03,-2.206440316513180733e-03
2.576007604598999023e+00,-2.647661209106445312e+00,1.020954489707946777e+00,-2.937860228121280670e-02,6.428207852877676487e-04,9.986208081245422363e-01,4.350813850760459900e-02,-8.417750149965286255e-02,5.315059423446655273e-02,1.438901275396347046e-01,1.784182488918304443e-01,-1.813673973083496094e-01,-7.604063022881746292e-03,-1.315321177244186401e-01,-4.209388419985771179e-02,-6.487626582384109497e-02,2.294480353593826294e-01,-1.761754751205444336e-01,1.704669184982776642e-02,-1.066318713128566742e-02,1.322050541639328003e-01,1.759078651666641235e-01,-3.032359778881072998e-01,-1.890528351068496704e-01,9.839393198490142822e-02,8.746153116226196289e-02,-2.234113663434982300e-01,2.539806365966796875e-01,-1.352532356977462769e-01,7.706964015960693359e-02,-3.095101565122604370e-03,-2.047867281362414360e-03
2.575966835021972656e+00,-2.647690534591674805e+00,1.020935297012329102e+00,-2.942567877471446991e-02,6.970126996748149395e-04,9.986091256141662598e-01,4.374268278479576111e-02,-8.406576514244079590e-02,5.301890522241592407e-02,1.444021016359329224e-01,1.783016920089721680e-01,-1.815001219511032104e-01,-7.570639718323945999e-03,-1.317724287509918213e-01,-4.220049828290939331e-02,-6.438508629798889160e-02,2.295637726783752441e-01,-1.763373613357543945e-01,1.708063296973705292e-02,-1.058379840105772018e-02,1.328293234109878540e-01,1.762792915105819702e-01,-3.028672933578491211e-01,-1.899494230747222900e-01,9.808031469583511353e-02,8.824422210454940796e-02,-2.241823971271514893e-01,2.539383471012115479e-01,-1.355219334363937378e-01,7.671181112527847290e-02,-2.232164144515991211e-03,-2.048588823527097702e-03
2.575936555862426758e+00,-2.647741317749023438e+00,1.020915031433105469e+00,-2.952167950570583344e-02,7.043534424155950546e-04,9.985971450805664062e-01,4.395187273621559143e-02,-8.410257101058959961e-02,5.298091098666191101e-02,1.448258310556411743e-01,1.781996339559555054e-01,-1.816440522670745850e-01,-7.471928838640451431e-03,-1.319652944803237915e-01,-4.221557080745697021e-02,-6.398524343967437744e-02,2.295877784490585327e-01,-1.765427440404891968e-01,1.713711954653263092e-02,-1.045203953981399536e-02,1.334085315465927124e-01,1.765719056129455566e-01,-3.025631606578826904e-01,-1.907590478658676147e-01,9.785761684179306030e-02,8.897157013416290283e-02,-2.248561382293701172e-01,2.538758218288421631e-01,-1.359297484159469604e-01,7.634188979864120483e-02,-1.698732725344598293e-03,-2.093470888212323189e-03
2.575886249542236328e+00,-2.647781372070312500e+00,1.020895361900329590e+00,-2.961770258843898773e-02,7.080211071297526360e-04,9.985859990119934082e-01,4.414001852273941040e-02,-8.427946269512176514e-02,5.299122259020805359e-02,1.452767103910446167e-01,1.784218400716781616e-01,-1.819118559360504150e-01,-7.448757532984018326e-03,-1.322054415941238403e-01,-4.223147407174110413e-02,-6.360007822513580322e-02,2.296505123376846313e-01,-1.766887158155441284e-01,1.719385385513305664e-02,-1.032972708344459534e-02,1.339456886053085327e-01,1.768160313367843628e-01,-3.022874295711517334e-01,-1.915944367647171021e-01,9.770826995372772217e-02,8.965128660202026367e-02,-2.254416644573211670e-01,2.537930011749267578e-01,-1.363545507192611694e-01,7.604102790355682373e-02,-1.198163605295121670e-03,-2.093953546136617661e-03
2.575836181640625000e+00,-2.647831439971923828e+00,1.020875215530395508e+00,-2.971129119396209717e-02,7.325755432248115540e-04,9.985746741294860840e-01,4.433201998472213745e-02,-8.441976457834243774e-02,5.294350907206535339e-02,1.457232385873794556e-01,1.786668747663497925e-01,-1.821806281805038452e-01,-7.506530731916427612e-03,-1.325281113386154175e-01,-4.229478910565376282e-02,-6.318696588277816772e-02,2.298090010881423950e-01,-1.768775731325149536e-01,1.719222404062747955e-02,-1.036018691956996918e-02,1.344171613454818726e-01,1.769994050264358521e-01,-3.019116222858428955e-01,-1.924820393323898315e-01,9.762049466371536255e-02,9.030625224113464355e-02,-2.259852886199951172e-01,2.537875771522521973e-01,-1.367714554071426392e-01,7.582742720842361450e-02,-9.802331915125250816e-04,-2.102061640471220016e-03
2.575755357742309570e+00,-2.647861719131469727e+00,1.020855188369750977e+00,-2.993694134056568146e-02,7.762569002807140350e-04,9.985575079917907715e-01,4.456610232591629028e-02,-8.470284938812255859e-02,5.282493308186531067e-02,1.460481286048889160e-01,1.785606145858764648e-01,-1.822978854179382324e-01,-7.425507996231317520e-03,-1.329927593469619751e-01,-4.237292706966400146e-02,-6.274793297052383423e-02,2.298590838909149170e-01,-1.771115213632583618e-01,1.729066669940948486e-02,-1.018274668604135513e-02,1.348591893911361694e-01,1.771181672811508179e-01,-3.015406131744384766e-01,-1.931941211223602295e-01,9.753400087356567383e-02,9.085052460432052612e-02,-2.264748662710189819e-01,2.537511587142944336e-01,-1.372703462839126587e-01,7.563766837120056152e-02,-9.649824933148920536e-04,-2.083804691210389137e-03
